2026-05-22 15:52:41,505 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:52:41,505 | WARNING | Sleep for 5.040415 seconds and try again... (tryings = 14, bot id = 8922709717)
2026-05-22 15:52:46,825 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:52:46,825 | WARNING | Sleep for 5.063255 seconds and try again... (tryings = 35, bot id = 8922709717)
2026-05-22 15:52:52,106 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:52:52,107 | WARNING | Sleep for 5.033403 seconds and try again... (tryings = 15, bot id = 8922709717)
2026-05-22 15:52:57,325 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:52:57,325 | WARNING | Sleep for 5.023209 seconds and try again... (tryings = 36, bot id = 8922709717)
2026-05-22 15:53:02,526 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:53:02,526 | WARNING | Sleep for 4.982425 seconds and try again... (tryings = 16, bot id = 8922709717)
2026-05-22 15:53:07,661 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:53:07,661 | WARNING | Sleep for 5.307709 seconds and try again... (tryings = 37, bot id = 8922709717)
2026-05-22 15:53:13,140 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:53:13,141 | WARNING | Sleep for 4.946858 seconds and try again... (tryings = 17, bot id = 8922709717)
2026-05-22 15:53:18,264 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:53:18,264 | WARNING | Sleep for 5.109209 seconds and try again... (tryings = 38, bot id = 8922709717)
2026-05-22 15:53:23,687 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:53:23,687 | WARNING | Sleep for 4.945213 seconds and try again... (tryings = 18, bot id = 8922709717)
2026-05-22 15:53:28,816 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:53:28,816 | WARNING | Sleep for 4.890524 seconds and try again... (tryings = 39, bot id = 8922709717)
2026-05-22 15:53:33,927 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:53:33,928 | WARNING | Sleep for 5.137975 seconds and try again... (tryings = 19, bot id = 8922709717)
2026-05-22 15:53:39,210 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:53:39,210 | WARNING | Sleep for 5.039963 seconds and try again... (tryings = 40, bot id = 8922709717)
2026-05-22 15:53:44,417 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:53:44,417 | WARNING | Sleep for 5.026672 seconds and try again... (tryings = 20, bot id = 8922709717)
2026-05-22 15:53:49,582 | ERROR | Failed to fetch updates - TelegramConflictError: Telegram server says - Conflict: terminated by other getUpdates request; make sure that only one bot instance is running
2026-05-22 15:53:49,582 | WARNING | Sleep for 4.972585 seconds and try again... (tryings = 41, bot id = 8922709717)
